# Max laser power, a little lower laser power, a little more lower laser power
# TIME, CH1, TIME, CH1, TIME, CH1
4.37E-05, 0.2, 4.37E-05, -0.2, 4.37E-05, 0.4
4.37E-05, 0.4, 4.37E-05, 0.2, 4.37E-05, 0.4
4.38E-05, -0.4, 4.38E-05, 0, 4.38E-05, 0.2
4.38E-05, -0.2, 4.38E-05, 0.4, 4.38E-05, -0.2
4.38E-05, 0.4, 4.38E-05, 0.2, 4.38E-05, 0.2
4.38E-05, 0.2, 4.38E-05, 0.2, 4.38E-05, 0.2
4.38E-05, -0.2, 4.38E-05, 0, 4.38E-05, -0.2
4.39E-05, 0.2, 4.39E-05, 0.4, 4.39E-05, 0
4.39E-05, 0, 4.39E-05, 0.2, 4.39E-05, 0.4
4.39E-05, 0, 4.39E-05, 0.2, 4.39E-05, 0.2
4.39E-05, 0.2, 4.39E-05, 0.2, 4.39E-05, 0.2
4.39E-05, 0, 4.39E-05, 0.2, 4.39E-05, 0
4.40E-05, 0, 4.40E-05, 0.2, 4.40E-05, 0
4.40E-05, 0.4, 4.40E-05, 0.2, 4.40E-05, -0.2
4.40E-05, 0.2, 4.40E-05, 0.2, 4.40E-05, 0
4.40E-05, 0.4, 4.40E-05, 0.2, 4.40E-05, 0
4.40E-05, 0.2, 4.40E-05, 0.2, 4.40E-05, 0.2
4.41E-05, 0.2, 4.41E-05, 0, 4.41E-05, 0
4.41E-05, 0.4, 4.41E-05, 0, 4.41E-05, 0.2
4.41E-05, 0.2, 4.41E-05, 0.2, 4.41E-05, 0.2
4.41E-05, 0, 4.41E-05, 0.4, 4.41E-05, 0
4.41E-05, -0.2, 4.41E-05, 0, 4.41E-05, 0
4.42E-05, 0.6, 4.42E-05, 0.2, 4.42E-05, 0.2
4.42E-05, 0, 4.42E-05, 0, 4.42E-05, 0.4
4.42E-05, 0.2, 4.42E-05, 0, 4.42E-05, -0.2
4.42E-05, 0.2, 4.42E-05, 0.4, 4.42E-05, 0.4
4.42E-05, -0.4, 4.42E-05, 0, 4.42E-05, 0.2
4.43E-05, 0.2, 4.43E-05, 0, 4.43E-05, -0.2
4.43E-05, 0, 4.43E-05, 0.2, 4.43E-05, 0
4.43E-05, 0.2, 4.43E-05, 0.2, 4.43E-05, 0.4
4.43E-05, 0.2, 4.43E-05, 0.2, 4.43E-05, 0.4
4.43E-05, 0.2, 4.43E-05, 0.4, 4.43E-05, 0.4
4.44E-05, 0, 4.44E-05, 0.2, 4.44E-05, 0
4.44E-05, 0, 4.44E-05, 0, 4.44E-05, 0.2
4.44E-05, 0, 4.44E-05, 0.4, 4.44E-05, 0.2
4.44E-05, 0.2, 4.44E-05, 0.2, 4.44E-05, 0.2
4.44E-05, -0.2, 4.44E-05, 0.2, 4.44E-05, 0
4.45E-05, 0, 4.45E-05, 0, 4.45E-05, 0
4.45E-05, -0.2, 4.45E-05, 0.2, 4.45E-05, 0.2
4.45E-05, 0.4, 4.45E-05, 0.2, 4.45E-05, 0.4
4.45E-05, -0.2, 4.45E-05, 0.2, 4.45E-05, 0.2
4.45E-05, 0.2, 4.45E-05, 0, 4.45E-05, 0.2
4.46E-05, 0, 4.46E-05, -0.2, 4.46E-05, 0.2
4.46E-05, 0.2, 4.46E-05, 0.2, 4.46E-05, 0.2
4.46E-05, 0.4, 4.46E-05, 0.2, 4.46E-05, 0.2
4.46E-05, -0.2, 4.46E-05, 0.2, 4.46E-05, 0.2
4.46E-05, 0, 4.46E-05, -0.2, 4.46E-05, 0.2
4.47E-05, 0, 4.47E-05, 0.2, 4.47E-05, 0
4.47E-05, -0.2, 4.47E-05, 0, 4.47E-05, 0.2
4.47E-05, 0.4, 4.47E-05, 0, 4.47E-05, 0.4
4.47E-05, 0, 4.47E-05, 0.2, 4.47E-05, 0.4
4.47E-05, -0.2, 4.47E-05, 0, 4.47E-05, 0.2
4.48E-05, 0.2, 4.48E-05, 0.4, 4.48E-05, 0.2
4.48E-05, 0.2, 4.48E-05, 0.2, 4.48E-05, 0.2
4.48E-05, -0.2, 4.48E-05, 0.2, 4.48E-05, 0
4.48E-05, 0, 4.48E-05, 0.2, 4.48E-05, 0.2
4.48E-05, -0.2, 4.48E-05, 0, 4.48E-05, 0.2
4.49E-05, 0.2, 4.49E-05, 0.2, 4.49E-05, 0
4.49E-05, 0.2, 4.49E-05, 0, 4.49E-05, 0.2
4.49E-05, 0.2, 4.49E-05, 0, 4.49E-05, 0.2
4.49E-05, 0.2, 4.49E-05, 0.4, 4.49E-05, 0
4.49E-05, 0, 4.49E-05, 0, 4.49E-05, 0.2
4.50E-05, 0, 4.50E-05, 0.2, 4.50E-05, 0
4.50E-05, 0, 4.50E-05, 0, 4.50E-05, 0.2
4.50E-05, 0.2, 4.50E-05, 0.2, 4.50E-05, 0
4.50E-05, 0.2, 4.50E-05, 0.2, 4.50E-05, 0.2
4.50E-05, 0, 4.50E-05, 0.4, 4.50E-05, 0.2
4.51E-05, 0, 4.51E-05, 0, 4.51E-05, 0.2
4.51E-05, -0.2, 4.51E-05, 0, 4.51E-05, 0.2
4.51E-05, 0.2, 4.51E-05, -0.4, 4.51E-05, -0.2
4.51E-05, 0.2, 4.51E-05, 0.4, 4.51E-05, 0.4
4.51E-05, 0.2, 4.51E-05, 0, 4.51E-05, 0.2
4.52E-05, 0.2, 4.52E-05, 0.2, 4.52E-05, -0.4
4.52E-05, 0.2, 4.52E-05, 0, 4.52E-05, 0
4.52E-05, 0.2, 4.52E-05, 0, 4.52E-05, 0.2
4.52E-05, 0.2, 4.52E-05, 0.4, 4.52E-05, 0.2
4.52E-05, 0, 4.52E-05, -0.2, 4.52E-05, -0.2
4.53E-05, 0, 4.53E-05, 0.2, 4.53E-05, 0.2
4.53E-05, 0.4, 4.53E-05, 0.2, 4.53E-05, 0
4.53E-05, 0.2, 4.53E-05, -0.2, 4.53E-05, 0
4.53E-05, 0.4, 4.53E-05, 0, 4.53E-05, 0.4
4.53E-05, 0.2, 4.53E-05, 0, 4.53E-05, 0
4.54E-05, 0.2, 4.54E-05, 0.2, 4.54E-05, -0.4
4.54E-05, 0.2, 4.54E-05, 0.4, 4.54E-05, 0.2
4.54E-05, 0.2, 4.54E-05, 0, 4.54E-05, -0.2
4.54E-05, 0.2, 4.54E-05, 0, 4.54E-05, 0
4.54E-05, 0, 4.54E-05, 0, 4.54E-05, 0
4.55E-05, 0.2, 4.55E-05, 0.2, 4.55E-05, 0.2
4.55E-05, 0.2, 4.55E-05, 0.2, 4.55E-05, 0.4
4.55E-05, 0.4, 4.55E-05, 0, 4.55E-05, 0.2
4.55E-05, -0.2, 4.55E-05, 0, 4.55E-05, -0.2
4.55E-05, 0.2, 4.55E-05, -0.2, 4.55E-05, 0.4
4.56E-05, 0.4, 4.56E-05, 0.2, 4.56E-05, 0
4.56E-05, 0.4, 4.56E-05, 0.4, 4.56E-05, 0.2
4.56E-05, 0.4, 4.56E-05, 0, 4.56E-05, 0.2
4.56E-05, 0, 4.56E-05, -0.2, 4.56E-05, -0.2
4.56E-05, -0.2, 4.56E-05, 0.2, 4.56E-05, 0.2
4.57E-05, 0.2, 4.57E-05, 0, 4.57E-05, 0.2
4.57E-05, 0, 4.57E-05, 0, 4.57E-05, 0.2
4.57E-05, -0.2, 4.57E-05, 0, 4.57E-05, 0
4.57E-05, 0, 4.57E-05, 0, 4.57E-05, 0.2
4.57E-05, 0, 4.57E-05, 0, 4.57E-05, 0.2
4.58E-05, 0.2, 4.58E-05, 0, 4.58E-05, 0.2
4.58E-05, 0.4, 4.58E-05, 0, 4.58E-05, 0.4
4.58E-05, 0.2, 4.58E-05, 0.2, 4.58E-05, 0.2
4.58E-05, 0, 4.58E-05, 0.2, 4.58E-05, 0.4
4.58E-05, 0.4, 4.58E-05, 0, 4.58E-05, 0.2
4.59E-05, 0.2, 4.59E-05, 0.2, 4.59E-05, 0
4.59E-05, 0, 4.59E-05, 0, 4.59E-05, 0
4.59E-05, 0.2, 4.59E-05, 0, 4.59E-05, 0.2
4.59E-05, 0, 4.59E-05, -0.4, 4.59E-05, 0.4
4.59E-05, 0, 4.59E-05, 0, 4.59E-05, 0.2
4.60E-05, 0.2, 4.60E-05, -0.2, 4.60E-05, 0.4
4.60E-05, 0, 4.60E-05, 0.2, 4.60E-05, 0.4
4.60E-05, 0.2, 4.60E-05, 0.2, 4.60E-05, 0
4.60E-05, 0.2, 4.60E-05, 0.4, 4.60E-05, 0
4.60E-05, 0, 4.60E-05, 0.4, 4.60E-05, 0.2
4.61E-05, 0.4, 4.61E-05, 0, 4.61E-05, 0
4.61E-05, 0.2, 4.61E-05, -0.2, 4.61E-05, -0.4
4.61E-05, 0, 4.61E-05, 0.2, 4.61E-05, 0.2
4.61E-05, -0.2, 4.61E-05, 0.4, 4.61E-05, 0
4.61E-05, 0.4, 4.61E-05, 0, 4.61E-05, -0.2
4.62E-05, 0, 4.62E-05, 0.4, 4.62E-05, 0
4.62E-05, 0.2, 4.62E-05, 0, 4.62E-05, 0
4.62E-05, 0.4, 4.62E-05, 0.2, 4.62E-05, -0.2
4.62E-05, 0.2, 4.62E-05, 0.6, 4.62E-05, -0.2
4.62E-05, 0.2, 4.62E-05, 0, 4.62E-05, 0.2
4.63E-05, 0, 4.63E-05, -0.2, 4.63E-05, 0
4.63E-05, -0.2, 4.63E-05, 0, 4.63E-05, 0.2
4.63E-05, 0.4, 4.63E-05, 0.2, 4.63E-05, 0
4.63E-05, -0.2, 4.63E-05, -0.2, 4.63E-05, 0.2
4.63E-05, -0.2, 4.63E-05, 0.2, 4.63E-05, 0.2
4.64E-05, 0.2, 4.64E-05, 0, 4.64E-05, -0.2
4.64E-05, 0, 4.64E-05, 0.4, 4.64E-05, 0
4.64E-05, 0.2, 4.64E-05, 0.4, 4.64E-05, 0
4.64E-05, 0, 4.64E-05, 0.2, 4.64E-05, 0.2
4.64E-05, 0, 4.64E-05, 0.2, 4.64E-05, 0.4
4.65E-05, 0, 4.65E-05, 0, 4.65E-05, 0.2
4.65E-05, -0.2, 4.65E-05, 0.4, 4.65E-05, -0.2
4.65E-05, 0, 4.65E-05, 0.2, 4.65E-05, 0.2
4.65E-05, 0, 4.65E-05, 0, 4.65E-05, 0.2
4.65E-05, 0, 4.65E-05, -0.2, 4.65E-05, -0.2
4.66E-05, 0.2, 4.66E-05, 0, 4.66E-05, 0
4.66E-05, 0.4, 4.66E-05, 0.4, 4.66E-05, 0.2
4.66E-05, 0.2, 4.66E-05, 0.2, 4.66E-05, -0.2
4.66E-05, 0.2, 4.66E-05, 0.6, 4.66E-05, 0.4
4.66E-05, -0.2, 4.66E-05, 0.2, 4.66E-05, -0.2
4.67E-05, 0.2, 4.67E-05, 0, 4.67E-05, 0
4.67E-05, 0.2, 4.67E-05, 0.4, 4.67E-05, 0.2
4.67E-05, 0.4, 4.67E-05, 0.6, 4.67E-05, 0.4
4.67E-05, 0, 4.67E-05, 0.2, 4.67E-05, -0.2
4.67E-05, 0.4, 4.67E-05, 0, 4.67E-05, 0
4.68E-05, 0.2, 4.68E-05, 0, 4.68E-05, 0
4.68E-05, 0, 4.68E-05, 0.4, 4.68E-05, 0.2
4.68E-05, 0.2, 4.68E-05, 0.4, 4.68E-05, 0.2
4.68E-05, 0, 4.68E-05, 0, 4.68E-05, -0.2
4.68E-05, 0.4, 4.68E-05, -0.2, 4.68E-05, 0
4.69E-05, 0, 4.69E-05, 0.2, 4.69E-05, 0
4.69E-05, 0, 4.69E-05, 0.2, 4.69E-05, 0.4
4.69E-05, 0, 4.69E-05, 0.2, 4.69E-05, 0.2
4.69E-05, 0.2, 4.69E-05, 0.2, 4.69E-05, -0.2
4.69E-05, 0.2, 4.69E-05, 0.4, 4.69E-05, 0.2
4.70E-05, 0.2, 4.70E-05, 0.4, 4.70E-05, 0
4.70E-05, 0, 4.70E-05, 0.2, 4.70E-05, 0
4.70E-05, 0.2, 4.70E-05, 0, 4.70E-05, 0
4.70E-05, 0.2, 4.70E-05, 0.4, 4.70E-05, 0.2
4.70E-05, 0.2, 4.70E-05, 0, 4.70E-05, 0.2
4.71E-05, 0.2, 4.71E-05, 0, 4.71E-05, -0.2
4.71E-05, 0.2, 4.71E-05, 0.2, 4.71E-05, 0
4.71E-05, 0, 4.71E-05, 0.4, 4.71E-05, 0.2
4.71E-05, 0.4, 4.71E-05, -0.2, 4.71E-05, 0
4.71E-05, 0.2, 4.71E-05, 0, 4.71E-05, 0
4.72E-05, 0.6, 4.72E-05, 0.4, 4.72E-05, 0
4.72E-05, 0.2, 4.72E-05, 0.2, 4.72E-05, 0
4.72E-05, 0, 4.72E-05, 0.2, 4.72E-05, 0.2
4.72E-05, 0.2, 4.72E-05, 0, 4.72E-05, 0.4
4.72E-05, 0.4, 4.72E-05, 0.2, 4.72E-05, 0.4
4.73E-05, 0.2, 4.73E-05, 0, 4.73E-05, 0.4
4.73E-05, 0.2, 4.73E-05, 0.2, 4.73E-05, 0.2
4.73E-05, 0.4, 4.73E-05, 0.2, 4.73E-05, 0.4
4.73E-05, 0, 4.73E-05, 0.2, 4.73E-05, 0.4
4.73E-05, 0.4, 4.73E-05, 0, 4.73E-05, 0
4.74E-05, 0.2, 4.74E-05, 0.4, 4.74E-05, 0
4.74E-05, 0.2, 4.74E-05, 0.4, 4.74E-05, 0
4.74E-05, 0, 4.74E-05, 0.2, 4.74E-05, 0.2
4.74E-05, 0, 4.74E-05, 0.2, 4.74E-05, 0.2
4.74E-05, 0, 4.74E-05, 0, 4.74E-05, 0.2
4.75E-05, 0, 4.75E-05, 0.4, 4.75E-05, 0
4.75E-05, 0.2, 4.75E-05, 0, 4.75E-05, 0.4
4.75E-05, 0.2, 4.75E-05, 0.2, 4.75E-05, 0.2
4.75E-05, 0, 4.75E-05, 0.2, 4.75E-05, 0
4.75E-05, 0.2, 4.75E-05, 0, 4.75E-05, 0
4.76E-05, 0.4, 4.76E-05, 0.4, 4.76E-05, 0.2
4.76E-05, 0, 4.76E-05, 0.2, 4.76E-05, 0
4.76E-05, 0.2, 4.76E-05, 0.2, 4.76E-05, 0
4.76E-05, 0, 4.76E-05, 0.2, 4.76E-05, 0.2
4.76E-05, 0.2, 4.76E-05, 0.2, 4.76E-05, 0.2
4.77E-05, 0.2, 4.77E-05, 0.2, 4.77E-05, 0
4.77E-05, 0.2, 4.77E-05, 0, 4.77E-05, 0.4
4.77E-05, 0.2, 4.77E-05, -0.2, 4.77E-05, -0.2
4.77E-05, 0, 4.77E-05, 0.2, 4.77E-05, 0.2
4.77E-05, -0.2, 4.77E-05, 0.2, 4.77E-05, 0
4.78E-05, 0.2, 4.78E-05, 0.4, 4.78E-05, 0.2
4.78E-05, 0.2, 4.78E-05, 0.4, 4.78E-05, 0.2
4.78E-05, 0.2, 4.78E-05, 0.2, 4.78E-05, -0.2
4.78E-05, 0.4, 4.78E-05, 0, 4.78E-05, 0.2
4.78E-05, 0, 4.78E-05, 0.4, 4.78E-05, -0.2
4.79E-05, 0.2, 4.79E-05, 0.2, 4.79E-05, 0
4.79E-05, 0.2, 4.79E-05, 0.4, 4.79E-05, 0.2
4.79E-05, 0.2, 4.79E-05, 0.2, 4.79E-05, 0.2
4.79E-05, 0, 4.79E-05, -0.2, 4.79E-05, 0
4.79E-05, 0.2, 4.79E-05, 0.2, 4.79E-05, -0.2
4.80E-05, 0.6, 4.80E-05, 0.2, 4.80E-05, 0.2
4.80E-05, 0.2, 4.80E-05, 0, 4.80E-05, 0
4.80E-05, 0.2, 4.80E-05, 0, 4.80E-05, 0.2
4.80E-05, 0.2, 4.80E-05, 0.4, 4.80E-05, 0.4
4.80E-05, 0, 4.80E-05, 0.2, 4.80E-05, 0.2
4.81E-05, 0, 4.81E-05, 0.2, 4.81E-05, 0
4.81E-05, 0.4, 4.81E-05, 0, 4.81E-05, 0.2
4.81E-05, 0.4, 4.81E-05, 0.6, 4.81E-05, 0
4.81E-05, -0.2, 4.81E-05, 0, 4.81E-05, -0.4
4.81E-05, 0.2, 4.81E-05, 0, 4.81E-05, 0.2
4.82E-05, 0.2, 4.82E-05, 0.2, 4.82E-05, 0.2
4.82E-05, 0.2, 4.82E-05, 0.2, 4.82E-05, 0.2
4.82E-05, 0.4, 4.82E-05, 0, 4.82E-05, 0.2
4.82E-05, 0.4, 4.82E-05, 0.4, 4.82E-05, 0
4.82E-05, 0, 4.82E-05, 0.2, 4.82E-05, 0.2
4.83E-05, 0.2, 4.83E-05, 0, 4.83E-05, 0.2
4.83E-05, 0.2, 4.83E-05, 0.4, 4.83E-05, 0.2
4.83E-05, 0.4, 4.83E-05, 0.2, 4.83E-05, -0.2
4.83E-05, 0, 4.83E-05, 0, 4.83E-05, 0
4.83E-05, 0.2, 4.83E-05, 0.2, 4.83E-05, 0.2
4.84E-05, 0.2, 4.84E-05, 0.6, 4.84E-05, 0.4
4.84E-05, 0.2, 4.84E-05, 0.2, 4.84E-05, 0.4
4.84E-05, 0.4, 4.84E-05, 0.4, 4.84E-05, -0.2
4.84E-05, 0, 4.84E-05, 0.2, 4.84E-05, 0.2
4.84E-05, 0.2, 4.84E-05, 0.2, 4.84E-05, 0.4
4.85E-05, 0.2, 4.85E-05, 0, 4.85E-05, 0
4.85E-05, 0, 4.85E-05, 0, 4.85E-05, 0.2
4.85E-05, 0, 4.85E-05, 0.4, 4.85E-05, 0
4.85E-05, 0, 4.85E-05, 0, 4.85E-05, 0.2
4.85E-05, 0.4, 4.85E-05, 0, 4.85E-05, 0.2
4.86E-05, 0.4, 4.86E-05, 0, 4.86E-05, 0.2
4.86E-05, 0.4, 4.86E-05, 0.2, 4.86E-05, 0.2
4.86E-05, 0.6, 4.86E-05, 0.2, 4.86E-05, 0
4.86E-05, 0.2, 4.86E-05, 0.2, 4.86E-05, 0.2
4.86E-05, 0.4, 4.86E-05, -0.2, 4.86E-05, 0
4.87E-05, 0, 4.87E-05, -0.2, 4.87E-05, 0.2
4.87E-05, 0.2, 4.87E-05, 0.4, 4.87E-05, 0.6
4.87E-05, 0, 4.87E-05, 0.2, 4.87E-05, 0
4.87E-05, 0.2, 4.87E-05, 0, 4.87E-05, 0
4.87E-05, -0.2, 4.87E-05, 0.2, 4.87E-05, 0
4.88E-05, -0.2, 4.88E-05, 0.4, 4.88E-05, 0.4
4.88E-05, 0.4, 4.88E-05, 0.4, 4.88E-05, 0.2
4.88E-05, 0.2, 4.88E-05, 0.2, 4.88E-05, 0
4.88E-05, 0.2, 4.88E-05, 0, 4.88E-05, 0
4.88E-05, 0.4, 4.88E-05, 0.2, 4.88E-05, 0
4.89E-05, 0.6, 4.89E-05, 0, 4.89E-05, 0.2
4.89E-05, -0.2, 4.89E-05, 0, 4.89E-05, 0
4.89E-05, 0.2, 4.89E-05, 0.2, 4.89E-05, 0.2
4.89E-05, 0.2, 4.89E-05, 0.2, 4.89E-05, 0.2
4.89E-05, 0.2, 4.89E-05, 0, 4.89E-05, 0
4.90E-05, 0, 4.90E-05, 0.2, 4.90E-05, 0.4
4.90E-05, 0.2, 4.90E-05, 0.4, 4.90E-05, 4.4
4.90E-05, 0.2, 4.90E-05, 0.2, 4.90E-05, 4.4
4.90E-05, 0.2, 4.90E-05, -0.2, 4.90E-05, 0.2
4.90E-05, 0, 4.90E-05, 0, 4.90E-05, 0.2
4.91E-05, 0.2, 4.91E-05, 0.2, 4.91E-05, 0
4.91E-05, 0.2, 4.91E-05, 0, 4.91E-05, 0
4.91E-05, 0.2, 4.91E-05, -0.2, 4.91E-05, 0.4
4.91E-05, 0.2, 4.91E-05, 0, 4.91E-05, -0.4
4.91E-05, 0.4, 4.91E-05, 0.2, 4.91E-05, 0.4
4.92E-05, 0.4, 4.92E-05, 0, 4.92E-05, 0.4
4.92E-05, 0.2, 4.92E-05, -0.2, 4.92E-05, 0.2
4.92E-05, 0.2, 4.92E-05, 0.2, 4.92E-05, 0.2
4.92E-05, 0.2, 4.92E-05, 0, 4.92E-05, 0.4
4.92E-05, 0, 4.92E-05, 0, 4.92E-05, -0.2
4.93E-05, 0.2, 4.93E-05, 0, 4.93E-05, 0.4
4.93E-05, 0, 4.93E-05, 0.2, 4.93E-05, 0.6
4.93E-05, 0.2, 4.93E-05, 0, 4.93E-05, 0
4.93E-05, 0, 4.93E-05, -0.2, 4.93E-05, 0.2
4.93E-05, 0.2, 4.93E-05, 0.4, 4.93E-05, 0.2
4.94E-05, -0.2, 4.94E-05, 0.4, 4.94E-05, 0.2
4.94E-05, 0, 4.94E-05, 0, 4.94E-05, 0.2
4.94E-05, 0, 4.94E-05, 0.2, 4.94E-05, 0
4.94E-05, 0.2, 4.94E-05, 0.6, 4.94E-05, 0
4.94E-05, 0.4, 4.94E-05, 0, 4.94E-05, 0.6
4.95E-05, 0.2, 4.95E-05, -0.2, 4.95E-05, 0.2
4.95E-05, 0, 4.95E-05, 0.2, 4.95E-05, 0.6
4.95E-05, 0.2, 4.95E-05, 0.4, 4.95E-05, 0.2
4.95E-05, 0.2, 4.95E-05, 0.4, 4.95E-05, 0.8
4.95E-05, 0, 4.95E-05, 0, 4.95E-05, 0.2
4.96E-05, 0, 4.96E-05, 0, 4.96E-05, 0.2
4.96E-05, 0.2, 4.96E-05, 0.4, 4.96E-05, -0.2
4.96E-05, 0, 4.96E-05, -0.2, 4.96E-05, 0.2
4.96E-05, 0.4, 4.96E-05, 0.2, 4.96E-05, 0.4
4.96E-05, 0.2, 4.96E-05, 0.2, 4.96E-05, 0.4
4.97E-05, 0.2, 4.97E-05, 0.2, 4.97E-05, 0.4
4.97E-05, 0, 4.97E-05, 0, 4.97E-05, 0.2
4.97E-05, 0.2, 4.97E-05, 0, 4.97E-05, 0.4
4.97E-05, 0, 4.97E-05, 0.2, 4.97E-05, 0.2
4.97E-05, 0.2, 4.97E-05, 0.2, 4.97E-05, -0.2
4.98E-05, 0.2, 4.98E-05, 0, 4.98E-05, 0.2
4.98E-05, 0.2, 4.98E-05, 0.4, 4.98E-05, 0
4.98E-05, 0.4, 4.98E-05, 0.2, 4.98E-05, 0
4.98E-05, -0.2, 4.98E-05, 0.4, 4.98E-05, 0.2
4.98E-05, 0.4, 4.98E-05, 0, 4.98E-05, 0
4.99E-05, 0, 4.99E-05, 0.4, 4.99E-05, 0
4.99E-05, 0.2, 4.99E-05, 0, 4.99E-05, 0
4.99E-05, 0, 4.99E-05, 0.2, 4.99E-05, 0
4.99E-05, 0.4, 4.99E-05, 0, 4.99E-05, -0.2
4.99E-05, 0.4, 4.99E-05, 0, 4.99E-05, 0
5.00E-05, -0.2, 5.00E-05, 0.4, 5.00E-05, 0.2
5.00E-05, 0.2, 5.00E-05, 0.2, 5.00E-05, 0
5.00E-05, 0, 5.00E-05, 0, 5.00E-05, 0
5.00E-05, 0.4, 5.00E-05, 0.4, 5.00E-05, 0
5.00E-05, 0, 5.00E-05, 0.4, 5.00E-05, 0
5.01E-05, 0.2, 5.01E-05, 0.2, 5.01E-05, 0.6
5.01E-05, 0, 5.01E-05, -0.2, 5.01E-05, 0.2
5.01E-05, 0, 5.01E-05, 0, 5.01E-05, -0.2
5.01E-05, 0, 5.01E-05, 0.2, 5.01E-05, 0
5.01E-05, 0.2, 5.01E-05, 0, 5.01E-05, 0
5.02E-05, 0, 5.02E-05, 0.2, 5.02E-05, 0.4
5.02E-05, 0.2, 5.02E-05, 0, 5.02E-05, 0.2
5.02E-05, 0.4, 5.02E-05, 0, 5.02E-05, 0.2
5.02E-05, 0.4, 5.02E-05, 0.2, 5.02E-05, 0.2
5.02E-05, 0, 5.02E-05, -0.2, 5.02E-05, 0
5.03E-05, 0.4, 5.03E-05, 0, 5.03E-05, 0.2
5.03E-05, 0.4, 5.03E-05, 0.2, 5.03E-05, 0
5.03E-05, 0.2, 5.03E-05, 0.2, 5.03E-05, 0
5.03E-05, -0.2, 5.03E-05, 0.4, 5.03E-05, 0.4
5.03E-05, 0.2, 5.03E-05, 0, 5.03E-05, 0.4
5.04E-05, 0.2, 5.04E-05, 0.2, 5.04E-05, 0
5.04E-05, 0.4, 5.04E-05, 0, 5.04E-05, 0
5.04E-05, 0, 5.04E-05, 0, 5.04E-05, 0.4
5.04E-05, 0.4, 5.04E-05, -0.2, 5.04E-05, 0.2
5.04E-05, 0, 5.04E-05, 0.2, 5.04E-05, 0
5.05E-05, 0, 5.05E-05, 0, 5.05E-05, 0.4
5.05E-05, 0.2, 5.05E-05, 0.2, 5.05E-05, 0.4
5.05E-05, -0.2, 5.05E-05, 0, 5.05E-05, 0.2
5.05E-05, 0.4, 5.05E-05, 0, 5.05E-05, 0.2
5.05E-05, 0.6, 5.05E-05, 0, 5.05E-05, 0.2
5.06E-05, 0, 5.06E-05, 0.2, 5.06E-05, 0.4
5.06E-05, 0.2, 5.06E-05, 0, 5.06E-05, 0.4
5.06E-05, 0, 5.06E-05, -0.2, 5.06E-05, 0
5.06E-05, 0.2, 5.06E-05, 0, 5.06E-05, 0.2
5.06E-05, 0.2, 5.06E-05, 0.2, 5.06E-05, 0
5.07E-05, 0.4, 5.07E-05, 0, 5.07E-05, 0
5.07E-05, 0, 5.07E-05, 0.4, 5.07E-05, 0
5.07E-05, 0.2, 5.07E-05, 0.2, 5.07E-05, 0.2
5.07E-05, 0, 5.07E-05, -0.2, 5.07E-05, 0.4
5.07E-05, 0, 5.07E-05, 0, 5.07E-05, 0
5.08E-05, 0.4, 5.08E-05, 0.2, 5.08E-05, -0.2
5.08E-05, 0.4, 5.08E-05, 0, 5.08E-05, 0.4
5.08E-05, 0.2, 5.08E-05, 0.2, 5.08E-05, 0.4
5.08E-05, 0, 5.08E-05, 0.2, 5.08E-05, 0.4
5.08E-05, 0.2, 5.08E-05, 0.2, 5.08E-05, 0
5.09E-05, 0.2, 5.09E-05, 0, 5.09E-05, 0
5.09E-05, -0.2, 5.09E-05, 0.2, 5.09E-05, 0.2
5.09E-05, 0, 5.09E-05, 0.2, 5.09E-05, 0.4
5.09E-05, 0, 5.09E-05, 0.4, 5.09E-05, 0.2
5.09E-05, 0.2, 5.09E-05, -0.2, 5.09E-05, 0.2
5.10E-05, 0.4, 5.10E-05, -0.2, 5.10E-05, 0
5.10E-05, -0.4, 5.10E-05, 0, 5.10E-05, 0
5.10E-05, 0.4, 5.10E-05, 0.4, 5.10E-05, 0.2
5.10E-05, 0.4, 5.10E-05, 0.2, 5.10E-05, 0
5.10E-05, 0, 5.10E-05, 0, 5.10E-05, -0.2
5.11E-05, 0.4, 5.11E-05, 0.2, 5.11E-05, 0.4
5.11E-05, 0, 5.11E-05, 0.2, 5.11E-05, 0
5.11E-05, 0, 5.11E-05, 0.2, 5.11E-05, 0.2
5.11E-05, 0.2, 5.11E-05, 0.2, 5.11E-05, 0
5.11E-05, 0.2, 5.11E-05, 0, 5.11E-05, 0
5.12E-05, 0.2, 5.12E-05, 0.2, 5.12E-05, 0.4
5.12E-05, 0.2, 5.12E-05, -0.2, 5.12E-05, 0.2
5.12E-05, 0.2, 5.12E-05, 0.2, 5.12E-05, 0
5.12E-05, 0.2, 5.12E-05, 0.2, 5.12E-05, 0.2
5.12E-05, 0.2, 5.12E-05, -0.2, 5.12E-05, 0.2
5.13E-05, 0.2, 5.13E-05, 0, 5.13E-05, 0.2
5.13E-05, 0.2, 5.13E-05, 0, 5.13E-05, 0.2
5.13E-05, 0.2, 5.13E-05, 0, 5.13E-05, 0.4
5.13E-05, 0.4, 5.13E-05, 0.4, 5.13E-05, 0
5.13E-05, 0, 5.13E-05, 0.4, 5.13E-05, 0.2
5.14E-05, 0.2, 5.14E-05, 0.4, 5.14E-05, -0.2
5.14E-05, 0, 5.14E-05, 0, 5.14E-05, 0
5.14E-05, 0.2, 5.14E-05, 0.4, 5.14E-05, -0.2
5.14E-05, 0, 5.14E-05, 0, 5.14E-05, 0
